rama_de_actividad,pais,fecha_online,conteo
De 1 a 5 trabajadores,Colombia,Febrero,1
De 1 a 5 trabajadores,Colombia,Marzo,1
De 1 a 5 trabajadores,Colombia,Marzo,2
De 1 a 5 trabajadores,Colombia,Marzo,1
De 1 a 5 trabajadores,Colombia,Marzo,7
De 1 a 5 trabajadores,Colombia,Marzo,1
De 1 a 5 trabajadores,Colombia,Marzo,8
De 1 a 5 trabajadores,Colombia,Marzo,1
De 1 a 5 trabajadores,Colombia,Marzo,2
De 1 a 5 trabajadores,Colombia,Marzo,1
De 1 a 5 trabajadores,Colombia,Abril,1
De 1 a 5 trabajadores,Colombia,Abril,2
De 1 a 5 trabajadores,Colombia,Abril,1
De 1 a 5 trabajadores,Colombia,Abril,1
De 1 a 5 trabajadores,Colombia,Abril,1
De 1 a 5 trabajadores,Colombia,Mayo,1
De 1 a 5 trabajadores,Colombia,Mayo,1
De 1 a 5 trabajadores,Colombia,Mayo,1
De 1 a 5 trabajadores,Colombia,Mayo,1
De 1 a 5 trabajadores,Colombia,Mayo,1
De 1 a 5 trabajadores,Colombia,Mayo,1
De 1 a 5 trabajadores,Colombia,Junio,1
De 1 a 5 trabajadores,Colombia,Junio,1
De 1 a 5 trabajadores,Colombia,Junio,2
De 101 a 250 trabajadores,Colombia,Febrero,1
De 101 a 250 trabajadores,Colombia,Febrero,1
De 101 a 250 trabajadores,Colombia,Febrero,2
De 101 a 250 trabajadores,Colombia,Febrero,3
De 101 a 250 trabajadores,Colombia,Febrero,6
De 101 a 250 trabajadores,Colombia,Febrero,1
De 101 a 250 trabajadores,Colombia,Febrero,1
De 101 a 250 trabajadores,Colombia,Marzo,1
De 101 a 250 trabajadores,Colombia,Marzo,1
De 101 a 250 trabajadores,Colombia,Marzo,2
De 101 a 250 trabajadores,Colombia,Marzo,1
De 101 a 250 trabajadores,Colombia,Abril,2
De 101 a 250 trabajadores,Colombia,Abril,1
De 101 a 250 trabajadores,Colombia,Junio,1
De 101 a 250 trabajadores,Colombia,Junio,1
De 101 a 250 trabajadores,Colombia,Junio,1
De 11 a 50 trabajadores,Argentina,Enero,1
De 11 a 50 trabajadores,Argentina,Enero,1
De 11 a 50 trabajadores,Argentina,Febrero,3
De 11 a 50 trabajadores,Argentina,Febrero,1
De 11 a 50 trabajadores,Argentina,Febrero,3
De 11 a 50 trabajadores,Argentina,Febrero,1
De 11 a 50 trabajadores,Argentina,Febrero,2
De 11 a 50 trabajadores,Argentina,Febrero,1
De 11 a 50 trabajadores,Argentina,Marzo,1
De 11 a 50 trabajadores,Argentina,Marzo,9
De 11 a 50 trabajadores,Argentina,Marzo,1
De 11 a 50 trabajadores,Argentina,Marzo,2
De 11 a 50 trabajadores,Argentina,Marzo,2
De 11 a 50 trabajadores,Argentina,Marzo,2
De 11 a 50 trabajadores,Argentina,Marzo,2
De 11 a 50 trabajadores,Argentina,Marzo,6
De 11 a 50 trabajadores,Argentina,Marzo,2
De 11 a 50 trabajadores,Argentina,Marzo,1
De 11 a 50 trabajadores,Argentina,Marzo,1
De 11 a 50 trabajadores,Argentina,Marzo,1
De 11 a 50 trabajadores,Argentina,Abril,2
De 11 a 50 trabajadores,Argentina,Mayo,2
De 11 a 50 trabajadores,Argentina,Mayo,2
De 11 a 50 trabajadores,Argentina,Mayo,1
De 11 a 50 trabajadores,Argentina,Mayo,1
De 11 a 50 trabajadores,Argentina,Mayo,1
De 11 a 50 trabajadores,Argentina,Junio,1
De 11 a 50 trabajadores,Argentina,Junio,4
De 11 a 50 trabajadores,Chile,Enero,2
De 11 a 50 trabajadores,Chile,Enero,1
De 11 a 50 trabajadores,Chile,Febrero,1
De 11 a 50 trabajadores,Chile,Febrero,25
De 11 a 50 trabajadores,Chile,Febrero,10
De 11 a 50 trabajadores,Chile,Marzo,1
De 11 a 50 trabajadores,Chile,Marzo,2
De 11 a 50 trabajadores,Chile,Marzo,7
De 11 a 50 trabajadores,Chile,Marzo,8
De 11 a 50 trabajadores,Chile,Marzo,1
De 11 a 50 trabajadores,Chile,Marzo,1
De 11 a 50 trabajadores,Chile,Abril,5
De 11 a 50 trabajadores,Chile,Abril,1
De 11 a 50 trabajadores,Chile,Mayo,5
De 11 a 50 trabajadores,Chile,Mayo,9
De 11 a 50 trabajadores,Chile,Mayo,5
De 11 a 50 trabajadores,Chile,Mayo,6
De 11 a 50 trabajadores,Chile,Mayo,4
De 11 a 50 trabajadores,Chile,Mayo,4
De 11 a 50 trabajadores,Chile,Mayo,4
De 11 a 50 trabajadores,Chile,Junio,5
De 11 a 50 trabajadores,Chile,Junio,5
De 11 a 50 trabajadores,Chile,Junio,5
De 11 a 50 trabajadores,Colombia,Enero,1
De 11 a 50 trabajadores,Colombia,Enero,1
De 11 a 50 trabajadores,Colombia,Enero,1
De 11 a 50 trabajadores,Colombia,Enero,1
De 11 a 50 trabajadores,Colombia,Febrero,1
De 11 a 50 trabajadores,Colombia,Febrero,1
De 11 a 50 trabajadores,Colombia,Febrero,4
De 11 a 50 trabajadores,Colombia,Febrero,9
De 11 a 50 trabajadores,Colombia,Febrero,3
De 11 a 50 trabajadores,Colombia,Febrero,1
De 11 a 50 trabajadores,Colombia,Febrero,2
De 11 a 50 trabajadores,Colombia,Febrero,1
De 11 a 50 trabajadores,Colombia,Febrero,1
De 11 a 50 trabajadores,Colombia,Febrero,2
De 11 a 50 trabajadores,Colombia,Marzo,3
De 11 a 50 trabajadores,Colombia,Marzo,1
De 11 a 50 trabajadores,Colombia,Marzo,1
De 11 a 50 trabajadores,Colombia,Marzo,3
De 11 a 50 trabajadores,Colombia,Marzo,1
De 11 a 50 trabajadores,Colombia,Marzo,5
De 11 a 50 trabajadores,Colombia,Marzo,2
De 11 a 50 trabajadores,Colombia,Marzo,6
De 11 a 50 trabajadores,Colombia,Marzo,10
De 11 a 50 trabajadores,Colombia,Marzo,1
De 11 a 50 trabajadores,Colombia,Marzo,5
De 11 a 50 trabajadores,Colombia,Marzo,5
De 11 a 50 trabajadores,Colombia,Marzo,4
De 11 a 50 trabajadores,Colombia,Marzo,7
De 11 a 50 trabajadores,Colombia,Marzo,3
De 11 a 50 trabajadores,Colombia,Marzo,9
De 11 a 50 trabajadores,Colombia,Marzo,3
De 11 a 50 trabajadores,Colombia,Abril,1
De 11 a 50 trabajadores,Colombia,Abril,1
De 11 a 50 trabajadores,Colombia,Abril,1
De 11 a 50 trabajadores,Colombia,Abril,2
De 11 a 50 trabajadores,Colombia,Abril,2
De 11 a 50 trabajadores,Colombia,Abril,14
De 11 a 50 trabajadores,Colombia,Abril,23
De 11 a 50 trabajadores,Colombia,Abril,8
De 11 a 50 trabajadores,Colombia,Abril,26
De 11 a 50 trabajadores,Colombia,Abril,6
De 11 a 50 trabajadores,Colombia,Mayo,2
De 11 a 50 trabajadores,Colombia,Mayo,8
De 11 a 50 trabajadores,Colombia,Mayo,1
De 11 a 50 trabajadores,Colombia,Mayo,7
De 11 a 50 trabajadores,Colombia,Mayo,6
De 11 a 50 trabajadores,Colombia,Mayo,11
De 11 a 50 trabajadores,Colombia,Mayo,6
De 11 a 50 trabajadores,Colombia,Mayo,1
De 11 a 50 trabajadores,Colombia,Mayo,1
De 11 a 50 trabajadores,Colombia,Mayo,6
De 11 a 50 trabajadores,Colombia,Mayo,6
De 11 a 50 trabajadores,Colombia,Mayo,2
De 11 a 50 trabajadores,Colombia,Junio,6
De 11 a 50 trabajadores,Colombia,Junio,1
De 11 a 50 trabajadores,Colombia,Junio,6
De 11 a 50 trabajadores,Colombia,Junio,1
De 11 a 50 trabajadores,Colombia,Junio,2
De 11 a 50 trabajadores,Colombia,Junio,6
De 11 a 50 trabajadores,Colombia,Junio,7
De 11 a 50 trabajadores,Colombia,Junio,2
De 11 a 50 trabajadores,Colombia,Junio,6
De 11 a 50 trabajadores,Colombia,Junio,6
De 11 a 50 trabajadores,Colombia,Junio,2
De 201 a 500 trabajadores,Argentina,Febrero,1
De 201 a 500 trabajadores,Argentina,Marzo,1
De 201 a 500 trabajadores,Argentina,Marzo,1
De 201 a 500 trabajadores,Argentina,Marzo,1
De 201 a 500 trabajadores,Argentina,Mayo,1
De 201 a 500 trabajadores,Argentina,Mayo,1
De 201 a 500 trabajadores,Chile,Enero,1
De 251 a 500 trabajadores,Colombia,Enero,1
De 251 a 500 trabajadores,Colombia,Febrero,1
De 251 a 500 trabajadores,Colombia,Febrero,1
De 251 a 500 trabajadores,Colombia,Marzo,1
De 501 a 1000 trabajadores,Chile,Junio,1
De 51 a 100 trabajadores,Colombia,Enero,2
De 51 a 100 trabajadores,Colombia,Enero,1
De 51 a 100 trabajadores,Colombia,Enero,1
De 51 a 100 trabajadores,Colombia,Febrero,3
De 51 a 100 trabajadores,Colombia,Febrero,1
De 51 a 100 trabajadores,Colombia,Febrero,2
De 51 a 100 trabajadores,Colombia,Febrero,1
De 51 a 100 trabajadores,Colombia,Febrero,2
De 51 a 100 trabajadores,Colombia,Febrero,1
De 51 a 100 trabajadores,Colombia,Marzo,2
De 51 a 100 trabajadores,Colombia,Marzo,1
De 51 a 100 trabajadores,Colombia,Marzo,1
De 51 a 100 trabajadores,Colombia,Marzo,1
De 51 a 100 trabajadores,Colombia,Abril,1
De 51 a 100 trabajadores,Colombia,Abril,1
De 51 a 100 trabajadores,Colombia,Mayo,1
De 51 a 100 trabajadores,Colombia,Mayo,3
De 51 a 100 trabajadores,Colombia,Junio,1
De 51 a 100 trabajadores,Colombia,Junio,1
De 51 a 200 trabajadores,Argentina,Enero,1
De 51 a 200 trabajadores,Argentina,Enero,1
De 51 a 200 trabajadores,Argentina,Enero,1
De 51 a 200 trabajadores,Argentina,Febrero,1
De 51 a 200 trabajadores,Argentina,Febrero,1
De 51 a 200 trabajadores,Argentina,Marzo,1
De 51 a 200 trabajadores,Argentina,Marzo,1
De 51 a 200 trabajadores,Argentina,Marzo,3
De 51 a 200 trabajadores,Argentina,Marzo,1
De 51 a 200 trabajadores,Argentina,Marzo,1
De 51 a 200 trabajadores,Argentina,Marzo,1
De 51 a 200 trabajadores,Argentina,Abril,1
De 51 a 200 trabajadores,Argentina,Abril,4
De 51 a 200 trabajadores,Argentina,Mayo,1
De 51 a 200 trabajadores,Argentina,Mayo,1
De 51 a 200 trabajadores,Argentina,Mayo,1
De 51 a 200 trabajadores,Argentina,Mayo,2
De 51 a 200 trabajadores,Argentina,Junio,1
De 51 a 200 trabajadores,Argentina,Junio,1
De 51 a 200 trabajadores,Argentina,Junio,2
De 51 a 200 trabajadores,Chile,Enero,1
De 51 a 200 trabajadores,Chile,Enero,2
De 51 a 200 trabajadores,Chile,Febrero,1
De 6 a 10 trabajadores,Colombia,Enero,1
De 6 a 10 trabajadores,Colombia,Enero,1
De 6 a 10 trabajadores,Colombia,Enero,1
De 6 a 10 trabajadores,Colombia,Febrero,1
De 6 a 10 trabajadores,Colombia,Febrero,1
De 6 a 10 trabajadores,Colombia,Febrero,1
De 6 a 10 trabajadores,Colombia,Febrero,1
De 6 a 10 trabajadores,Colombia,Marzo,1
De 6 a 10 trabajadores,Colombia,Marzo,1
De 6 a 10 trabajadores,Colombia,Marzo,3
De 6 a 10 trabajadores,Colombia,Marzo,1
De 6 a 10 trabajadores,Colombia,Marzo,3
De 6 a 10 trabajadores,Colombia,Marzo,1
De 6 a 10 trabajadores,Colombia,Abril,1
De 6 a 10 trabajadores,Colombia,Abril,1
De 6 a 10 trabajadores,Colombia,Mayo,1
De 6 a 10 trabajadores,Colombia,Junio,1
De 6 a 10 trabajadores,Colombia,Junio,1
Educación,Argentina,Enero,1
Educación,Argentina,Enero,2
Educación,Argentina,Enero,6
Educación,Argentina,Enero,3
Educación,Argentina,Enero,5
Educación,Argentina,Enero,2
Educación,Argentina,Enero,5
Educación,Argentina,Enero,3
Educación,Argentina,Enero,2
Educación,Argentina,Enero,1
Educación,Argentina,Enero,6
Educación,Argentina,Enero,4
Educación,Argentina,Enero,4
Educación,Argentina,Enero,6
Educación,Argentina,Enero,2
Educación,Argentina,Enero,2
Educación,Argentina,Enero,11
Educación,Argentina,Enero,32
Educación,Argentina,Enero,22
Educación,Argentina,Febrero,3
Educación,Argentina,Febrero,5
Educación,Argentina,Febrero,10
Educación,Argentina,Febrero,8
Educación,Argentina,Febrero,96
Educación,Argentina,Febrero,6
Educación,Argentina,Febrero,3
Educación,Argentina,Febrero,1
Educación,Argentina,Febrero,61
Educación,Argentina,Febrero,18
Educación,Argentina,Febrero,10
Educación,Argentina,Febrero,2
Educación,Argentina,Febrero,5
Educación,Argentina,Febrero,4
Educación,Argentina,Febrero,3
Educación,Argentina,Marzo,8
Educación,Argentina,Marzo,2
Educación,Argentina,Marzo,4
Educación,Argentina,Marzo,23
Educación,Argentina,Marzo,3
Educación,Argentina,Marzo,1
Educación,Argentina,Marzo,25
Educación,Argentina,Marzo,15
Educación,Argentina,Marzo,11
Educación,Argentina,Marzo,5
Educación,Argentina,Marzo,2
Educación,Argentina,Marzo,30
Educación,Argentina,Marzo,5
Educación,Argentina,Marzo,1
Educación,Argentina,Marzo,11
Educación,Argentina,Marzo,6
Educación,Argentina,Marzo,43
Educación,Argentina,Marzo,2
Educación,Argentina,Marzo,37
Educación,Argentina,Marzo,46
Educación,Argentina,Abril,1
Educación,Argentina,Abril,16
Educación,Argentina,Abril,1
Educación,Argentina,Abril,7
Educación,Argentina,Abril,3
Educación,Argentina,Abril,1
Educación,Argentina,Abril,30
Educación,Argentina,Abril,1
Educación,Argentina,Abril,1
Educación,Argentina,Abril,1
Educación,Argentina,Abril,2
Educación,Argentina,Abril,30
Educación,Argentina,Abril,1
Educación,Argentina,Abril,1
Educación,Argentina,Abril,1
Educación,Argentina,Abril,31
Educación,Argentina,Abril,35
Educación,Argentina,Mayo,6
Educación,Argentina,Mayo,32
Educación,Argentina,Mayo,9
Educación,Argentina,Mayo,6
Educación,Argentina,Mayo,25
Educación,Argentina,Mayo,6
Educación,Argentina,Mayo,4
Educación,Argentina,Mayo,30
Educación,Argentina,Mayo,4
Educación,Argentina,Mayo,20
Educación,Argentina,Mayo,3
Educación,Argentina,Junio,5
Educación,Argentina,Junio,1
Educación,Argentina,Junio,32
Educación,Argentina,Junio,8
Educación,Argentina,Junio,3
Educación,Argentina,Junio,30
Educación,Argentina,Junio,2
Educación,Argentina,Junio,1
Educación,Argentina,Junio,6
Educación,Argentina,Junio,4
Educación,Argentina,Junio,1
Educación,Chile,Enero,2
Educación,Chile,Enero,2
Educación,Chile,Enero,3
Educación,Chile,Enero,3
Educación,Chile,Enero,5
Educación,Chile,Enero,2
Educación,Chile,Enero,1
Educación,Chile,Enero,3
Educación,Chile,Enero,3
Educación,Chile,Enero,4
Educación,Chile,Enero,2
Educación,Chile,Enero,3
Educación,Chile,Enero,3
Educación,Chile,Enero,7
Educación,Chile,Enero,2
Educación,Chile,Enero,3
Educación,Chile,Febrero,3
Educación,Chile,Febrero,2
Educación,Chile,Febrero,2
Educación,Chile,Febrero,8
Educación,Chile,Febrero,3
Educación,Chile,Febrero,12
Educación,Chile,Febrero,8
Educación,Chile,Febrero,12
Educación,Chile,Febrero,17
Educación,Chile,Febrero,1
Educación,Chile,Febrero,3
Educación,Chile,Febrero,7
Educación,Chile,Febrero,7
Educación,Chile,Febrero,1
Educación,Chile,Marzo,3
Educación,Chile,Marzo,2
Educación,Chile,Marzo,1
Educación,Chile,Marzo,2
Educación,Chile,Marzo,5
Educación,Chile,Marzo,1
Educación,Chile,Marzo,13
Educación,Chile,Marzo,8
Educación,Chile,Marzo,6
Educación,Chile,Marzo,1
Educación,Chile,Marzo,3
Educación,Chile,Marzo,4
Educación,Chile,Marzo,5
Educación,Chile,Marzo,2
Educación,Chile,Marzo,8
Educación,Chile,Marzo,1
Educación,Chile,Marzo,4
Educación,Chile,Marzo,1
Educación,Chile,Abril,1
Educación,Chile,Abril,2
Educación,Chile,Abril,3
Educación,Chile,Abril,1
Educación,Chile,Abril,1
Educación,Chile,Abril,4
Educación,Chile,Abril,2
Educación,Chile,Abril,1
Educación,Chile,Abril,6
Educación,Chile,Abril,5
Educación,Chile,Abril,1
Educación,Chile,Abril,3
Educación,Chile,Mayo,3
Educación,Chile,Mayo,7
Educación,Chile,Mayo,3
Educación,Chile,Mayo,3
Educación,Chile,Mayo,3
Educación,Chile,Mayo,4
Educación,Chile,Mayo,8
Educación,Chile,Mayo,2
Educación,Chile,Mayo,4
Educación,Chile,Mayo,4
Educación,Chile,Mayo,4
Educación,Chile,Mayo,3
Educación,Chile,Mayo,2
Educación,Chile,Mayo,6
Educación,Chile,Mayo,3
Educación,Chile,Mayo,4
Educación,Chile,Mayo,2
Educación,Chile,Mayo,2
Educación,Chile,Mayo,1
Educación,Chile,Junio,1
Educación,Chile,Junio,4
Educación,Chile,Junio,3
Educación,Chile,Junio,4
Educación,Chile,Junio,7
Educación,Chile,Junio,2
Educación,Chile,Junio,2
Educación,Chile,Junio,5
Educación,Chile,Junio,4
Educación,Chile,Junio,3
Educación,Chile,Junio,2
Educación,Chile,Junio,2
Educación,Chile,Junio,3
Educación,Chile,Junio,3
Educación,Chile,Junio,5
Educación,Colombia,Enero,1
Educación,Colombia,Enero,4
Educación,Colombia,Enero,1
Educación,Colombia,Enero,3
Educación,Colombia,Enero,2
Educación,Colombia,Enero,2
Educación,Colombia,Enero,2
Educación,Colombia,Enero,13
Educación,Colombia,Enero,15
Educación,Colombia,Enero,6
Educación,Colombia,Enero,8
Educación,Colombia,Enero,7
Educación,Colombia,Enero,10
Educación,Colombia,Enero,7
Educación,Colombia,Enero,9
Educación,Colombia,Enero,6
Educación,Colombia,Enero,3
Educación,Colombia,Enero,2
Educación,Colombia,Enero,1
Educación,Colombia,Enero,12
Educación,Colombia,Enero,9
Educación,Colombia,Enero,13
Educación,Colombia,Enero,23
Educación,Colombia,Enero,16
Educación,Colombia,Febrero,7
Educación,Colombia,Febrero,2
Educación,Colombia,Febrero,14
Educación,Colombia,Febrero,18
Educación,Colombia,Febrero,21
Educación,Colombia,Febrero,35
Educación,Colombia,Febrero,30
Educación,Colombia,Febrero,17
Educación,Colombia,Febrero,8
Educación,Colombia,Febrero,44
Educación,Colombia,Febrero,55
Educación,Colombia,Febrero,47
Educación,Colombia,Febrero,43
Educación,Colombia,Febrero,5
Educación,Colombia,Febrero,1
Educación,Colombia,Febrero,4
Educación,Colombia,Febrero,7
Educación,Colombia,Febrero,2
Educación,Colombia,Febrero,7
Educación,Colombia,Febrero,8
Educación,Colombia,Febrero,8
Educación,Colombia,Febrero,3
Educación,Colombia,Febrero,26
Educación,Colombia,Febrero,14
Educación,Colombia,Febrero,38
Educación,Colombia,Marzo,14
Educación,Colombia,Marzo,20
Educación,Colombia,Marzo,25
Educación,Colombia,Marzo,26
Educación,Colombia,Marzo,30
Educación,Colombia,Marzo,59
Educación,Colombia,Marzo,19
Educación,Colombia,Marzo,9
Educación,Colombia,Marzo,83
Educación,Colombia,Marzo,41
Educación,Colombia,Marzo,67
Educación,Colombia,Marzo,83
Educación,Colombia,Marzo,18
Educación,Colombia,Marzo,13
Educación,Colombia,Marzo,4
Educación,Colombia,Marzo,39
Educación,Colombia,Marzo,18
Educación,Colombia,Marzo,31
Educación,Colombia,Marzo,44
Educación,Colombia,Marzo,52
Educación,Colombia,Marzo,27
Educación,Colombia,Marzo,4
Educación,Colombia,Marzo,36
Educación,Colombia,Marzo,37
Educación,Colombia,Marzo,59
Educación,Colombia,Marzo,46
Educación,Colombia,Marzo,1
Educación,Colombia,Marzo,7
Educación,Colombia,Marzo,11
Educación,Colombia,Abril,6
Educación,Colombia,Abril,8
Educación,Colombia,Abril,6
Educación,Colombia,Abril,1
Educación,Colombia,Abril,27
Educación,Colombia,Abril,3
Educación,Colombia,Abril,5
Educación,Colombia,Abril,2
Educación,Colombia,Abril,3
Educación,Colombia,Abril,7
Educación,Colombia,Abril,7
Educación,Colombia,Abril,3
Educación,Colombia,Abril,3
Educación,Colombia,Abril,2
Educación,Colombia,Abril,5
Educación,Colombia,Abril,11
Educación,Colombia,Abril,18
Educación,Colombia,Abril,13
Educación,Colombia,Abril,10
Educación,Colombia,Abril,2
Educación,Colombia,Abril,11
Educación,Colombia,Abril,1
Educación,Colombia,Abril,8
Educación,Colombia,Abril,3
Educación,Colombia,Mayo,1
Educación,Colombia,Mayo,1
Educación,Colombia,Mayo,2
Educación,Colombia,Mayo,9
Educación,Colombia,Mayo,9
Educación,Colombia,Mayo,26
Educación,Colombia,Mayo,4
Educación,Colombia,Mayo,13
Educación,Colombia,Mayo,4
Educación,Colombia,Mayo,3
